frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
11623,464.88,0.98,1,-0.406,0.345,0.07,0.32,0.083,0.68,0.11,0.0,0.0,0.62,1.1,0.02,1.35,1.58,0.56,0.0,0.0,0.0,0.51,2.14,0.43,0.22,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2116987562580908,16.49848477891236,22.22003600357114
11624,464.92,0.98,1,-0.404,0.349,0.074,0.329,0.083,0.74,0.26,0.0,0.0,0.59,1.13,0.0,1.48,1.59,0.55,0.0,0.0,0.0,0.58,2.16,0.42,0.22,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21568529887888274,17.824140933015585,22.14158982548457
11625,464.96,0.98,1,-0.407,0.344,0.077,0.332,0.08,0.8,0.38,0.0,0.03,0.57,1.0,0.0,1.49,1.64,0.52,0.0,0.0,0.0,0.56,2.22,0.34,0.26,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22537095332578508,19.005525512334653,21.67233259250137
11626,465.0,0.98,1,-0.406,0.336,0.085,0.34,0.077,0.84,0.42,0.0,0.03,0.56,0.92,0.0,1.43,1.67,0.48,0.0,0.0,0.0,0.57,2.21,0.18,0.35,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24516745962892728,19.90075375456938,21.965882636488796
11627,465.04,0.98,1,-0.382,0.319,0.077,0.325,0.07,0.83,0.5,0.0,0.03,0.63,0.98,0.0,1.28,1.73,0.36,0.0,0.0,0.0,0.5,2.24,0.13,0.79,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23650089925496096,19.964217991196016,23.08527669316531
11628,465.08,0.98,1,-0.355,0.35,0.063,0.311,0.062,0.77,0.81,0.0,0.0,0.65,1.15,0.0,1.0,1.71,0.19,0.0,0.0,0.07,0.36,2.47,0.35,1.59,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20181626830581897,16.180543872194026,18.906083676954314
11629,465.12,0.98,1,-0.277,0.439,0.071,0.318,0.045,0.57,0.94,0.0,0.0,0.56,1.14,0.0,0.65,1.68,0.04,0.0,0.0,0.25,0.13,2.74,0.63,2.45,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.16518951974686008,18.07373785358201,16.23083485221883
11630,465.16,0.98,1,-0.233,0.429,0.098,0.298,0.03,0.31,0.63,0.11,0.0,0.37,0.9,0.0,0.28,1.58,0.07,0.04,0.07,0.62,0.31,2.76,0.93,2.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17605463270910915,17.482848738120325,16.900295855398486
11631,465.2,0.93,1,-0.154,0.446,0.076,0.206,0.046,0.07,0.17,0.19,0.0,0.27,1.33,0.0,0.07,1.42,0.22,0.31,0.47,0.99,0.66,2.3,1.15,2.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1616117969716981,19.73651438324411,19.601020381602495
11632,465.24,0.93,1,-0.125,0.422,0.029,0.172,0.041,0.0,0.0,0.25,0.0,0.37,2.17,0.0,0.0,1.44,0.4,0.66,0.88,1.36,0.88,1.82,1.06,1.59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.10379395000972932,18.931983519958887,19.74284680586875
11633,465.28,0.88,1,-0.044,0.309,-0.025,0.138,0.048,0.0,0.0,0.14,0.0,0.64,2.83,0.0,0.0,1.74,0.66,0.95,1.18,1.49,0.74,1.5,0.68,0.89,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1627574764175888,20.506096654409877,18.66038584810069
11634,465.32,0.88,1,-0.01,0.269,-0.058,0.073,0.064,0.0,0.0,0.06,0.0,0.94,2.7,0.0,0.03,2.13,0.96,0.94,1.22,1.47,0.44,1.54,0.21,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.175773399201066,20.155892438689126,17.434735443934997
11635,465.36,0.98,1,0.026,0.237,-0.057,-0.011,0.073,0.0,0.0,0.0,0.0,1.17,2.18,0.0,0.22,2.39,1.17,1.05,1.33,1.06,0.58,1.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18683431532139244,19.085072700935665,17.16566340110387
11636,465.4,0.98,1,0.056,0.26,-0.013,-0.065,0.048,0.0,0.0,0.0,0.0,1.3,1.88,0.0,0.55,2.51,1.2,1.28,1.43,0.57,0.95,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17835373750201447,18.760063965775856,18.31747799234377
11637,465.44,0.98,1,0.101,0.271,0.026,-0.141,0.018,0.0,0.0,0.0,0.0,1.32,1.68,0.0,1.05,2.58,0.92,1.53,1.25,0.3,1.32,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1983099926376629,18.4783657286026,18.23321145602172
11638,465.48,0.98,1,0.157,0.235,-0.003,-0.223,-0.009,0.0,0.0,0.0,0.0,1.26,1.7,0.0,1.42,2.63,0.62,1.39,0.93,0.25,1.21,1.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23228181046110885,18.965494984312915,16.498484778912147
11639,465.52,0.98,1,0.163,0.227,-0.018,-0.238,-0.042,0.0,0.0,0.0,0.0,1.02,1.8,0.0,1.56,2.43,0.32,0.84,0.61,0.25,0.83,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22517102457318156,19.251233726699166,15.930473941474594
11640,465.56,0.98,1,0.157,0.235,0.001,-0.185,-0.078,0.0,0.0,0.0,0.0,0.66,1.96,0.0,1.5,1.98,0.18,0.33,0.45,0.11,0.42,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22830189010720958,19.28444969398919,17.130382365843545
11641,465.6,0.98,1,0.201,0.301,0.046,-0.153,-0.111,0.0,0.0,0.0,0.0,0.29,2.15,0.0,1.41,1.5,0.19,0.0,0.41,0.0,0.16,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22557386775930094,18.133394607739472,18.21647605877713
11642,465.64,0.98,1,0.218,0.311,0.049,-0.161,-0.117,0.0,0.0,0.0,0.0,0.06,2.19,0.0,1.36,1.17,0.34,0.0,0.49,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23394388560055934,17.87092610918631,17.656726763474683
11643,465.68,0.98,1,0.224,0.312,0.056,-0.165,-0.121,0.0,0.03,0.0,0.0,0.0,2.04,0.04,1.32,1.08,0.44,0.0,0.66,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23414791499194862,17.853851125177357,17.003823099526798
11644,465.72,0.98,1,0.218,0.296,0.053,-0.166,-0.117,0.0,0.03,0.0,0.0,0.0,1.93,0.08,1.26,1.06,0.48,0.0,0.78,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353727711993117,17.378722622793795,15.847397262642206
11645,465.76,0.98,1,0.224,0.291,0.054,-0.166,-0.117,0.0,0.03,0.0,0.0,0.0,1.74,0.19,1.28,1.05,0.42,0.0,0.74,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24615039665001204,17.22904524342541,15.337535656030283
11646,465.8,0.98,1,0.217,0.294,0.058,-0.166,-0.119,0.0,0.0,0.0,0.0,0.0,1.75,0.23,1.31,1.05,0.31,0.03,0.77,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24363847686964799,17.32772345116338,16.101242188104578
11647,465.84,0.98,1,0.218,0.296,0.06,-0.168,-0.121,0.0,0.0,0.0,0.0,0.0,1.82,0.3,1.36,0.97,0.21,0.07,0.88,0.0,0.0,0.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23776572233096382,17.21307642462554,16.826764394856202
11648,465.88,0.98,1,0.222,0.306,0.069,-0.176,-0.12,0.01,0.0,0.0,0.03,0.0,1.81,0.28,1.32,0.94,0.18,0.2,1.03,0.0,0.0,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23520406252449155,17.361163555476253,16.788686666919485
11649,465.92,0.98,1,0.226,0.313,0.077,-0.182,-0.115,0.01,0.04,0.0,0.03,0.0,1.65,0.24,1.34,0.95,0.19,0.2,1.07,0.0,0.0,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24337995750912828,17.36116355547648,17.415510328439893
11650,465.96,0.98,1,0.237,0.321,0.081,-0.186,-0.108,0.01,0.04,0.0,0.03,0.0,1.61,0.18,1.42,1.06,0.22,0.19,1.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24073916430903824,17.34416328336415,16.18301578816525
11651,466.0,0.98,1,0.223,0.328,0.078,-0.186,-0.105,0.0,0.04,0.0,0.04,0.0,1.74,0.13,1.54,1.2,0.24,0.07,0.98,0.0,0.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23200583409427833,17.69208862740632,15.41492782986665
11652,466.04,0.98,1,0.228,0.333,0.074,-0.18,-0.108,0.0,0.0,0.0,0.04,0.04,2.18,0.08,1.55,1.3,0.36,0.04,0.77,0.0,0.0,1.27,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229908409898612,17.52512482123876,16.00781059358212
11653,466.08,0.98,1,0.226,0.337,0.081,-0.181,-0.112,0.01,0.13,0.0,0.12,0.06,2.27,0.03,1.42,1.4,0.45,0.02,0.54,0.0,0.0,1.61,0.46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2297334651523908,17.37872262279356,16.44506004853736
11654,466.12,0.98,1,0.223,0.328,0.085,-0.185,-0.11,0.01,0.19,0.0,0.12,0.1,2.39,0.0,1.36,1.48,0.52,0.0,0.23,0.0,0.0,2.02,0.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2444224491803085,17.378722622793784,17.344163283364317
11655,466.16,0.98,1,0.223,0.323,0.079,-0.181,-0.11,0.01,0.24,0.0,0.12,0.09,2.21,0.0,1.29,1.52,0.53,0.0,0.28,0.0,0.0,1.88,0.74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2405170745725914,17.181967291320152,16.671532623007355
11656,466.2,0.98,1,0.225,0.323,0.057,-0.172,-0.106,0.0,0.11,0.0,0.04,0.07,2.04,0.0,1.28,1.5,0.44,0.0,0.53,0.0,0.02,1.35,0.49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23667287161775327,17.1143214881573,16.54236984231696
11657,466.24,0.98,1,0.214,0.31,0.045,-0.16,-0.11,0.0,0.1,0.0,0.0,0.05,1.8,0.0,1.27,1.42,0.36,0.0,0.78,0.0,0.03,0.76,0.24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2407567707050547,17.380736463107475,16.422241016377768
11658,466.28,0.98,1,0.207,0.315,0.047,-0.159,-0.105,0.0,0.05,0.0,0.04,0.09,1.93,0.0,1.34,1.35,0.32,0.12,0.69,0.0,0.03,0.62,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23492042702915783,17.366634676873744,16.81219795267717
11659,466.32,0.98,1,0.214,0.331,0.065,-0.17,-0.093,0.0,0.05,0.0,0.04,0.18,2.04,0.0,1.44,1.31,0.43,0.19,0.43,0.0,0.0,0.92,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2309682160859723,17.315888657530735,16.92483382488597
11660,466.36,0.98,1,0.205,0.341,0.076,-0.169,-0.087,0.0,0.1,0.0,0.04,0.3,2.13,0.0,1.53,1.38,0.49,0.19,0.18,0.0,0.0,1.39,0.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22169137097317965,17.514565367145007,16.3783393541592
11661,466.4,0.98,1,0.203,0.341,0.084,-0.166,-0.087,0.0,0.14,0.0,0.02,0.39,2.1,0.0,1.5,1.47,0.53,0.07,0.09,0.0,0.0,1.79,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21500980540421544,17.592327873252028,17.729072169744132
11662,466.44,0.98,1,0.199,0.337,0.083,-0.16,-0.093,0.0,0.3,0.0,0.04,0.43,2.23,0.0,1.53,1.57,0.53,0.0,0.09,0.0,0.0,1.92,0.31,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2075941236615385,17.67766952966369,18.435292240699766
11663,466.48,0.98,1,0.187,0.351,0.087,-0.148,-0.104,0.0,0.3,0.0,0.04,0.44,2.34,0.0,1.49,1.61,0.64,0.0,0.08,0.0,0.0,1.84,0.24,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2040410367735928,17.90474797365218,17.748521065148026
11664,466.52,0.98,1,0.19,0.336,0.081,-0.147,-0.113,0.13,0.44,0.0,0.02,0.35,2.12,0.0,1.49,1.68,0.81,0.0,0.06,0.0,0.0,1.82,0.25,0.37,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1975133414073597,17.805897899291825,18.180484041961204
11665,466.56,0.98,1,0.148,0.368,0.066,-0.144,-0.124,0.28,0.43,0.0,0.0,0.24,1.7,0.0,1.5,1.82,1.08,0.0,0.0,0.0,0.0,2.01,0.21,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1907541394115132,17.901117283566585,19.31890266034788
11666,466.6,0.98,1,0.114,0.416,0.061,-0.172,-0.121,0.36,0.36,0.0,0.0,0.18,1.4,0.0,1.44,1.89,1.15,0.0,0.0,0.0,0.0,2.14,0.15,1.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18130092546573895,16.414932226482176,26.49849052304665
11667,466.64,0.98,1,0.1,0.398,0.043,-0.145,-0.119,0.41,0.39,0.0,0.0,0.21,1.32,0.0,1.41,1.87,1.18,0.0,0.0,0.0,0.0,2.12,0.05,1.36,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15951344269344497,16.9047330650325,22.588713996153217
11668,466.68,0.98,1,0.101,0.343,0.037,-0.125,-0.119,0.36,0.37,0.0,0.06,0.28,1.47,0.0,1.28,1.79,1.12,0.0,0.0,0.0,0.0,1.97,0.0,0.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15479293153954,18.001111076819676,19.946177578673986
11669,466.72,0.98,1,0.178,0.308,0.046,-0.127,-0.116,0.36,0.44,0.0,0.16,0.39,1.7,0.03,1.31,1.78,1.13,0.0,0.0,0.0,0.0,1.86,0.0,0.37,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1764901923513688,16.602710622064006,18.479177470872486
11670,466.76,0.98,1,0.177,0.301,0.055,-0.13,-0.117,0.18,0.23,0.0,0.23,0.5,1.94,0.03,1.39,1.85,1.1,0.0,0.01,0.0,0.0,1.77,0.0,0.23,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18940871873604193,16.23730273167296,18.183783984638495
11671,466.8,0.98,1,0.182,0.316,0.057,-0.128,-0.119,0.08,0.1,0.0,0.24,0.63,2.11,0.08,1.46,1.9,1.12,0.0,0.01,0.0,0.0,1.66,0.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18070879577850502,16.169724796668756,19.185932346383236
11672,466.84,0.98,1,0.167,0.312,0.06,-0.129,-0.114,0.06,0.04,0.0,0.28,0.6,2.06,0.04,1.47,1.95,1.24,0.0,0.01,0.0,0.0,1.54,0.0,0.22,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17851987011125578,16.278820596099752,18.965494984312915
11673,466.88,0.98,1,0.172,0.32,0.057,-0.128,-0.115,0.08,0.16,0.0,0.23,0.65,2.23,0.04,1.51,2.02,1.31,0.0,0.01,0.0,0.0,1.61,0.0,0.13,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17435288657683523,16.06113321033108,19.00736699282672
11674,466.92,0.98,1,0.168,0.314,0.059,-0.122,-0.116,0.07,0.19,0.0,0.17,0.7,2.33,0.01,1.55,2.11,1.34,0.0,0.0,0.0,0.0,1.68,0.0,0.17,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1734090370872768,16.9664374575217,18.9928934077988
11675,466.96,0.98,1,0.16,0.312,0.056,-0.117,-0.116,0.02,0.21,0.0,0.03,0.83,2.56,0.02,1.66,2.18,1.1,0.0,0.0,0.0,0.0,1.74,0.0,0.04,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16981170330967044,17.16566340110387,18.681809334216002
11676,467.0,0.98,1,0.157,0.311,0.046,-0.12,-0.114,0.0,0.1,0.0,0.02,0.91,2.69,0.05,1.69,2.23,1.02,0.0,0.0,0.0,0.0,1.71,0.0,0.04,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16699538250130097,16.443843832875658,18.528356645962916
11677,467.04,0.98,1,0.16,0.302,0.045,-0.116,-0.117,0.0,0.07,0.0,0.0,1.0,2.67,0.08,1.67,2.27,0.95,0.0,0.0,0.0,0.0,1.72,0.0,0.01,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1684220463081911,17.241809649801883,18.11767093199354
11678,467.08,0.98,1,0.16,0.305,0.045,-0.114,-0.118,0.0,0.01,0.0,0.11,1.03,2.62,0.12,1.65,2.35,1.09,0.0,0.0,0.0,0.0,1.77,0.0,0.01,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16948890092601568,17.075128110793198,18.34693434882233
11679,467.12,0.98,1,0.159,0.301,0.047,-0.108,-0.122,0.0,0.07,0.0,0.12,1.03,2.51,0.14,1.7,2.42,1.09,0.0,0.0,0.0,0.0,1.9,0.0,0.02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17353249806727106,17.5034282356344,18.741664813991314
11680,467.16,0.98,1,0.147,0.3,0.042,-0.102,-0.123,0.0,0.07,0.0,0.19,1.03,2.64,0.11,1.78,2.47,1.17,0.0,0.0,0.0,0.0,1.98,0.0,0.02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17106841269793022,17.216561793807866,19.334166648707807
11681,467.2,0.98,1,0.144,0.291,0.041,-0.104,-0.12,0.0,0.07,0.0,0.08,1.02,2.64,0.14,1.73,2.47,1.1,0.0,0.0,0.0,0.0,2.09,0.0,0.02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1751105240659479,17.265283084849827,19.251233726699184
11682,467.24,0.98,1,0.155,0.28,0.032,-0.096,-0.125,0.0,0.0,0.0,0.07,1.01,2.6,0.17,1.7,2.49,1.11,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18189390363991229,17.791290003819338,19.16898536699331
11683,467.28,0.98,1,0.143,0.285,0.034,-0.091,-0.127,0.0,0.0,0.0,0.0,0.98,2.54,0.22,1.7,2.48,1.02,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17636086754105026,18.080099557248012,19.28989372702703
11684,467.32,0.98,1,0.144,0.281,0.034,-0.087,-0.126,0.04,0.0,0.0,0.0,1.04,2.73,0.19,1.74,2.49,1.19,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18327284495005447,18.398369492974062,19.0378570222598
11685,467.36,0.98,1,0.14,0.282,0.034,-0.079,-0.122,0.04,0.0,0.0,0.0,1.08,3.0,0.15,1.73,2.5,1.31,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18025742859344374,18.569060288555264,19.007366992826928
11686,467.4,0.98,1,0.133,0.29,0.034,-0.079,-0.117,0.04,0.0,0.0,0.04,1.1,3.22,0.12,1.78,2.5,1.34,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18056543285413867,18.487833837418695,18.879883474216726
11687,467.44,0.98,1,0.133,0.284,0.034,-0.079,-0.112,0.0,0.0,0.0,0.13,1.11,3.19,0.09,1.83,2.51,1.31,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18749875298180196,18.369812192834154,19.325630649476913
11688,467.48,0.98,1,0.135,0.292,0.041,-0.082,-0.108,0.0,0.0,0.0,0.16,1.08,2.98,0.08,1.82,2.5,1.22,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18766301492685875,18.66869036649322,19.746392075515878
11689,467.52,0.98,1,0.12,0.287,0.04,-0.082,-0.106,0.0,0.0,0.0,0.22,1.04,2.88,0.07,1.77,2.52,1.24,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18984050071250014,17.62554963681984,20.209403751719286
11690,467.56,0.98,1,0.117,0.3,0.047,-0.081,-0.109,0.0,0.0,0.0,0.16,1.05,2.8,0.05,1.79,2.53,1.24,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18919885822482985,18.23321145602159,20.220039564748546
